271007,A2,6380,202606,999999,訪問型独自サービス処遇改善加算Ⅳ,170,3,1,1,0,0,90,0,2,2,2,,,,,,1,20260601
271007,A2,6381,202406,202503,訪問型独自サービス処遇改善加算Ⅴ１,221,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6382,202406,202503,訪問型独自サービス処遇改善加算Ⅴ２,208,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6383,202406,202503,訪問型独自サービス処遇改善加算Ⅴ３,200,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6384,202406,202503,訪問型独自サービス処遇改善加算Ⅴ４,187,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6385,202406,202503,訪問型独自サービス処遇改善加算Ⅴ５,184,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6386,202406,202503,訪問型独自サービス処遇改善加算Ⅴ６,163,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6387,202406,202503,訪問型独自サービス処遇改善加算Ⅴ７,163,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6388,202406,202503,訪問型独自サービス処遇改善加算Ⅴ８,158,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6389,202406,202503,訪問型独自サービス処遇改善加算Ⅴ９,142,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6390,202406,202503,訪問型独自サービス処遇改善加算Ⅴ１０,139,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6391,202406,202503,訪問型独自サービス処遇改善加算Ⅴ１１,121,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6392,202406,202503,訪問型独自サービス処遇改善加算Ⅴ１２,118,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6393,202406,202503,訪問型独自サービス処遇改善加算Ⅴ１３,100,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,6394,202406,202503,訪問型独自サービス処遇改善加算Ⅴ１４,76,3,1,1,0,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,8310,202104,202109,訪問型独自サービス令和３年９月３０日までの上乗せ分,1,3,1,1,3,0,90,0,2,2,2,,,,,,1,20210401
271007,A2,C211,202404,999999,訪問型独自高齢者虐待防止未実施減算１１,-12,3,1,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C212,202404,999999,訪問型独自高齢者虐待防止未実施減算１２,-23,3,1,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C213,202404,999999,訪問型独自高齢者虐待防止未実施減算１２日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C214,202404,999999,訪問型独自高齢者虐待防止未実施減算１３,-37,3,1,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A2,C215,202404,999999,訪問型独自高齢者虐待防止未実施減算１３日割,-1,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A2,C216,202404,999999,訪問型独自高齢者虐待防止未実施減算２１,-3,1,7,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C220,202404,999999,訪問型独自高齢者虐待防止未実施減算１１日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C221,202404,999999,訪問型独自高齢者虐待防止未実施減算／２１１,-12,3,1,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C222,202404,999999,訪問型独自高齢者虐待防止未実施減算／２１２,-23,3,1,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C223,202404,999999,訪問型独自高齢者虐待防止未実施減算／２１２日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C224,202404,999999,訪問型独自高齢者虐待防止未実施減算／２１３,-37,3,1,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A2,C225,202404,999999,訪問型独自高齢者虐待防止未実施減算／２１３日割,-1,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A2,C226,202404,999999,訪問型独自高齢者虐待防止未実施減算／２２１,-3,1,7,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,C230,202404,999999,訪問型独自高齢者虐待防止未実施減算／２１１日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,D211,202504,999999,訪問型独自業務継続計画未策定減算１１,-12,3,1,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D212,202504,999999,訪問型独自業務継続計画未策定減算１２,-23,3,1,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D213,202504,999999,訪問型独自業務継続計画未策定減算１２日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D214,202504,999999,訪問型独自業務継続計画未策定減算１３,-37,3,1,1,3,0,90,0,2,1,2,,,,,,1,20250401
271007,A2,D215,202504,999999,訪問型独自業務継続計画未策定減算１３日割,-1,2,31,1,3,0,90,0,2,1,2,,,,,,1,20250401
271007,A2,D216,202504,999999,訪問型独自業務継続計画未策定減算２１,-3,1,7,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D220,202504,999999,訪問型独自業務継続計画未策定減算１１日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D221,202504,999999,訪問型独自業務継続計画未策定減算／２１１,-12,3,1,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D222,202504,999999,訪問型独自業務継続計画未策定減算／２１２,-23,3,1,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D223,202504,999999,訪問型独自業務継続計画未策定減算／２１２日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D224,202504,999999,訪問型独自業務継続計画未策定減算／２１３,-37,3,1,1,3,0,90,0,2,1,2,,,,,,1,20250401
271007,A2,D225,202504,999999,訪問型独自業務継続計画未策定減算／２１３日割,-1,2,31,1,3,0,90,0,2,1,2,,,,,,1,20250401
271007,A2,D226,202504,999999,訪問型独自業務継続計画未策定減算／２２１,-3,1,7,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A2,D230,202504,999999,訪問型独自業務継続計画未策定減算／２１１日割,-1,2,31,1,3,0,90,0,2,2,2,,,,,,1,20250401
271007,A4,1111,201807,999999,住民の助け合いによる生活支援活動事業,10,1,8,1,0,0,,100,2,2,2,,,,,,2,20180701
271007,A6,1111,201704,201909,通所型独自サービス１,1647,3,1,1,3,0,90,0,2,2,1,,,,,,1,20170401
271007,A6,1111,201910,202103,通所型独自サービス１,1655,3,1,1,3,0,90,0,2,2,1,,,,,,1,20191001
271007,A6,1111,202104,202403,通所型独自サービス１,1672,3,1,1,3,0,90,0,2,2,1,,,,,,1,20210401
271007,A6,1111,202404,999999,通所型独自サービス１１,1798,3,1,1,3,0,90,0,2,2,1,,,,,,1,20240401
271007,A6,1112,201704,202103,通所型独自サービス１日割,54,2,31,1,3,0,90,0,2,2,1,,,,,,1,20170401
